DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Luxembourg,2025-10,6.6,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Luxembourg,2025-11,6.8,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Luxembourg,2025-12,6.8,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Luxembourg,2026-01,7.0,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Luxembourg,2026-02,6.9,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Luxembourg,2026-03,7.0,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Luxembourg,2026-04,7.0,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2025-07,7.1,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2025-08,7.2,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2025-09,7.0,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2025-10,6.9,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2025-11,6.9,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2025-12,6.9,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2026-01,6.8,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2026-02,6.7,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2026-03,6.6,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Latvia,2026-04,6.5,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,North Macedonia,2025-07,12.0,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,North Macedonia,2025-08,11.9,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,North Macedonia,2025-09,11.7,,
